cell,object_id,mesh_converted,x_mw,y_mw,z_mw,x_sf,y_sf,z_sf,rot_x,rot_y,rot_z,temporary,material_path,destination_cell
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,-379.37946,-242.66844,276.53183,-18968.972999999998,-12133.422,13826.5915,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,-379.37946,16.008648,276.53183,-18968.972999999998,800.4324,13826.5915,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,-1.7900636,140.79878,517.3023,-89.50318,7039.938999999999,25865.114999999998,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,124.000694,-240.57356,517.3023,6200.0347,-12028.678,25865.114999999998,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",ex_nord_win_01,True,124.000694,-497.12448,517.3023,6200.0347,-24856.224000000002,25865.114999999998,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_hinge_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_corner,True,-512.0,-496.0,384.0,-25600.0,-24800.0,19200.0,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_nord_fireplace_01,True,-96.308784,-5784.9287,-137.78688,-4815.4392,-289246.435,-6889.344,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_metal_strip_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_nord_fireplace_01,True,52.90325,-621.7488,607.71545,2645.1625,-31087.44,30385.772500000003,180.000002659109,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_metal_strip_01.mat,
"Seyda Neen, Arrille's Tradehouse",in_nord_fireplace_01,True,46.589767,-622.3662,150.6373,2329.48835,-31118.31,7531.865000000001,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_metal_strip_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_lantern_hook,True,-448.9413,-5547.6562,-238.7829,-22447.065000000002,-277382.81,-11939.145,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_metal_strip_02.mat,
"Seyda Neen, Arrille's Tradehouse",misc_uni_pillow_01,False,49.476,-557.935,440.424,2473.8,-27896.749999999996,22021.199999999997,0.0,0.0,77.49999597235849,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_03,True,-112.29632,-238.93645,589.8874,-5614.816,-11946.8225,29494.37,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_03.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-511.1242,127.589165,582.367,-25556.21,6379.45825,29118.35,0.0,0.0,180.000002659109,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-623.4421,-496.18677,582.367,-31172.105,-24809.3385,29118.35,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-513.61694,-608.0729,582.367,-25680.847,-30403.645,29118.35,0.0,0.0,360.0000110477959,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-623.4421,-239.20174,582.367,-31172.105,-11960.087,29118.35,0.0,0.0,90.00000419434348,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,112.12797,14.934644,582.367,5606.3985,746.7322,29118.35,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-144.17827,-497.1339,582.367,-7208.9135,-24856.695,29118.35,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-255.12807,-608.0729,582.367,-12756.4035,-30403.645,29118.35,0.0,0.0,360.0000110477959,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",furn_com_tapestry_02,True,-144.17827,-239.44014,582.367,-7208.9135,-11972.007000000001,29118.35,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_fabric_tapestry_01.mat,
"Seyda Neen, Arrille's Tradehouse",Misc_Com_Wood_Bowl_05,True,59.63,81.258,443.456,2981.5,4062.8999999999996,22172.8,0.0,0.0,50.69999823751736,True,Data\Materials\morrowind\tx_wood_cherry.mat,
"Seyda Neen, Arrille's Tradehouse",Light_Com_Candle_01_64,False,-465.152,-110.267,457.311,-23257.6,-5513.349999999999,22865.55,0.0,0.0,205.29999688629763,True,,
"Seyda Neen, Arrille's Tradehouse",misc_imp_silverware_plate_03,False,113.49106,-55.519215,270.11456,5674.553,-2775.96075,13505.728,0.0,63.0253631939685,318.92968009557455,True,,
"Seyda Neen, Arrille's Tradehouse",com_basket_arille's,False,82.079,-143.233,174.183,4103.95,-7161.650000000001,8709.15,0.0,0.0,62.99999835237806,True,,
"Seyda Neen, Arrille's Tradehouse",com_basket_01_ingredien,False,67.673,-259.957,168.543,3383.65,-12997.85,8427.15,0.0,0.0,143.1999949089331,True,,
"Seyda Neen, Arrille's Tradehouse",com_basket_01_ingredien,False,61.096,-201.597,168.543,3054.7999999999997,-10079.85,8427.15,0.0,0.0,51.60000034210886,True,,
"Seyda Neen, Arrille's Tradehouse",furn_com_pm_stool_02,False,-339.23218,-327.88702,148.92508,-16961.609,-16394.351,7446.254000000001,0.0,0.0,40.10704565915762,True,,
"Seyda Neen, Arrille's Tradehouse",furn_de_rug_big_06,False,-188.52135,-65.42334,125.96683,-9426.067500000001,-3271.167,6298.3415,0.0,0.0,180.000002659109,True,,
"Seyda Neen, Arrille's Tradehouse",furn_de_rug_big_06,False,-25.634874,-364.12503,126.85554,-1281.7437,-18206.2515,6342.777,0.0,0.0,91.67325295050966,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_RM_Bar_01,False,-263.05118,-192.0,160.0,-13152.559,-9600.0,8000.0,0.0,0.0,0.0,True,,
"Seyda Neen, Arrille's Tradehouse",Misc_Com_Bottle_14,True,-328.744,-178.753,209.924,-16437.2,-8937.65,10496.2,0.0,0.0,131.80000262824183,True,Data\Materials\morrowind\tx_cork_01.mat,
"Seyda Neen, Arrille's Tradehouse",misc_com_metal_goblet_01,True,-323.5916,-196.97466,199.5943,-16179.580000000002,-9848.733,9979.715,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_metal_pewter_04.mat,
"Seyda Neen, Arrille's Tradehouse",Misc_Com_Pitcher_Metal_01,True,-341.38315,-195.01825,206.98862,-17069.1575,-9750.9125,10349.431,0.0,0.0,126.05076076540473,True,Data\Materials\morrowind\tx_metal_pewter_04.mat,
"Seyda Neen, Arrille's Tradehouse",com_chest_01_misc01,False,54.54,-361.291,400.671,2727.0,-18064.55,20033.55,0.0,0.0,176.70000067185143,True,,
"Seyda Neen, Arrille's Tradehouse",flora_bc_fern_02,True,-147.14938,81.47687,166.68837,-7357.469,4073.8435000000004,8334.4185,0.0,0.0,279.78600567314993,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
"Seyda Neen, Arrille's Tradehouse",flora_bc_fern_02,True,-320.55106,-111.80131,166.57785,-16027.553,-5590.0655,8328.8925,0.0,0.0,279.78600567314993,True,Data\Materials\morrowind\tx_bc_fern_02.mat,
"Seyda Neen, Arrille's Tradehouse",Light_Com_Candle_01_64,False,82.45677,-405.41794,230.7498,4122.8385,-20270.897,11537.49,0.0,0.0,228.21981557053175,True,,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Planter,True,-322.4017,-112.1342,140.90692,-16120.085000000001,-5606.71,7045.3460000000005,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_bank.mat,
"Seyda Neen, Arrille's Tradehouse",Furn_Com_Planter,True,-149.63515,83.55511,140.90692,-7481.757500000001,4177.7555,7045.3460000000005,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_bc_bank.mat,
"Seyda Neen, Arrille's Tradehouse",Com_Sack_02_Gold_05,False,-409.62625,-5491.3125,-388.83307,-20481.3125,-274565.625,-19441.6535,0.0,0.0,325.6225719878363,True,,
"Seyda Neen, Arrille's Tradehouse",light_com_chandelier_01_128,False,-254.84264,-177.62192,331.02966,-12742.132,-8881.096,16551.483,0.0,0.0,314.9999917618903,True,,
"Seyda Neen, Arrille's Tradehouse",light_com_lamp_01,True,-84.45906,-571.20844,521.4436,-4222.9529999999995,-28560.422,26072.179999999997,0.0,0.0,0.0,True,Data\Materials\morrowind\tx_firealpha01.mat,
"Seyda Neen, Arrille's Tradehouse",light_com_lantern_02_128,False,-48.957386,-5480.565,-308.49738,-2447.8693,-274028.25,-15424.869,0.0,0.0,112.91832172915434,True,,
"Seyda Neen, Arrille's Tradehouse",light_com_lamp_02,True,94.172165,103.182304,268.37323,4708.60825,5159.1152,13418.661499999998,0.0,0.0,45.00000209717174,True,Data\Materials\morrowind\tx_firealpha01.mat,
"Seyda Neen, Arrille's Tradehouse",light_com_chandelier_01_128,False,-254.84264,47.803013,331.02966,-12742.132,2390.15065,16551.483,0.0,0.0,314.9999917618903,True,,
"Seyda Neen, Arrille's Tradehouse",light_com_candle_07_64,False,-190.84404,-200.85954,214.21933,-9542.202000000001,-10042.977,10710.9665,0.0,0.0,12.295765956754687,True,,
"Seyda Neen, Arrille's Tradehouse",in_c_plain_room_corner,True,-256.0,-240.0,128.0,-12800.0,-12000.0,6400.0,0.0,0.0,270.0000011238745,True,Data\Materials\morrowind\tx_carvedwood_beam_01.mat,
